code_insee_com,nom_com,typologie_territoire,alti_med,latitude,longitude,RR_med,NBJRR1_med,NBJRR5_med,NBJRR10_med,Tmin_med,Tmax_med,Tens_vap_med,Force_vent_med,Insolation_med,Rayonnement_med
54434,Praye,Rural à habitat dispersé,300,48.438,6.112,64.5,10.0,4.0,2.0,6.85,16.9,10.1,2.3,3371.0,12129.0
54435,Prény,Rural à habitat dispersé,306,48.972,5.963,59.3,10.5,4.0,1.0,6.75,17.2,10.2,3.3,2424.5,10055.5
54436,Preutin-Higny,Rural à habitat dispersé,250,49.347,5.8,67.75,10.0,5.0,2.0,5.8,14.8,10.0,2.9,2061.0,9651.0
54437,Pulligny,Bourgs ruraux,350,48.55,6.152,60.6,10.0,4.0,2.0,6.85,16.9,11.65,2.8,2514.0,10589.0
54438,Pulney,Rural à habitat dispersé,300,48.391,6.032,64.5,10.0,4.0,2.0,6.85,16.9,10.1,2.3,3371.0,12129.0
54439,Pulnoy,Grands centres urbains,212,48.702,6.266,56.35,10.0,4.0,1.0,5.5,15.0,9.6,2.8,2514.0,10589.0
54440,Puxe,Rural à habitat dispersé,208,49.151,5.787,56.1,11.5,4.0,1.0,5.9,15.9,10.0,2.9,2073.0,8863.0
54441,Puxieux,Rural à habitat dispersé,239,49.074,5.885,41.4,8.0,3.0,1.0,5.7,16.6,10.2,3.3,2725.0,11344.0
54442,Quevilloncourt,Rural à habitat dispersé,300,48.472,6.105,64.5,10.0,4.0,2.0,6.85,16.9,10.1,2.3,3371.0,12129.0
54443,Raon-lès-Leau,Rural à habitat dispersé,515,48.514,7.097,125.6,13.0,8.0,5.0,5.65,12.95,10.0,1.5,2269.0,9524.5
54444,Raucourt,Rural à habitat dispersé,260,48.924,6.218,50.6,10.0,3.0,1.0,6.4,15.0,10.0,4.0,2832.0,11656.0
54445,Raville-sur-Sânon,Rural à habitat dispersé,286,48.652,6.51,65.8,11.0,4.0,1.0,6.9,15.8,11.2,2.75,3195.0,11925.0
54446,Réchicourt-la-Petite,Rural à habitat dispersé,286,48.718,6.582,65.8,11.0,4.0,1.0,6.9,15.8,11.2,2.75,3195.0,11925.0
54447,Réclonville,Rural à habitat dispersé,305,48.538,6.73,63.6,10.0,4.0,2.0,5.8,15.9,10.0,2.2,2825.5,11342.0
54449,Rehainviller,Bourgs ruraux,216,48.568,6.469,61.55,11.0,5.0,2.0,7.1,15.1,11.65,2.75,3195.0,11925.0
54450,Reherrey,Rural à habitat dispersé,305,48.508,6.776,63.6,10.0,4.0,2.0,5.8,15.9,10.0,2.2,2825.5,11342.0
54451,Réhon,Ceintures urbaines,285,49.5,5.757,98.1,12.0,6.0,3.0,5.0,15.0,10.2,3.2,2061.0,9651.0
54452,Reillon,Rural à habitat très dispersé,305,48.599,6.743,63.6,10.0,4.0,2.0,5.8,15.9,10.0,2.2,2825.5,11342.0
54453,Rembercourt-sur-Mad,Rural à habitat dispersé,306,48.985,5.904,59.3,10.5,4.0,1.0,4.4,16.2,10.1,2.8,2725.0,11344.0
54455,Remenoville,Rural à habitat dispersé,246,48.464,6.475,61.2,10.0,4.0,2.0,4.8,14.9,10.1,2.2,2735.5,10980.5
54456,Réméréville,Rural à habitat dispersé,255,48.708,6.38,52.5,10.0,4.0,1.0,5.8,15.6,10.0,1.7,3195.0,11925.0
54457,Remoncourt,Rural à habitat très dispersé,219,48.656,6.741,55.2,9.0,4.0,1.0,5.1,16.2,11.2,2.75,2825.5,11342.0
54458,Repaix,Rural à habitat dispersé,285,48.613,6.83,73.4,11.0,5.0,2.0,5.8,15.9,10.0,2.2,2825.5,11342.0
54459,Richardménil,Ceintures urbaines,350,48.596,6.176,60.6,10.0,4.0,2.0,5.5,15.0,9.6,2.8,2514.0,10589.0
54460,Rogéville,Rural à habitat dispersé,270,48.815,5.977,57.0,10.0,5.0,1.0,5.1,14.0,9.4,3.3,2725.0,11344.0
54461,Romain,Rural à habitat très dispersé,277,48.521,6.357,47.0,10.0,3.0,1.0,7.1,15.1,11.65,2.8,2514.0,10589.0
54462,Rosières-aux-Salines,Bourgs ruraux,216,48.592,6.334,61.55,11.0,5.0,2.0,7.1,15.1,11.65,2.8,2514.0,10589.0
54463,Rosières-en-Haye,Rural à habitat dispersé,270,48.789,5.994,57.0,10.0,5.0,1.0,5.1,14.0,9.4,3.3,2514.0,10589.0
54464,Rouves,Rural à habitat dispersé,260,48.902,6.204,50.6,10.0,3.0,1.0,6.4,15.0,10.0,4.0,2832.0,11656.0
54465,Roville-devant-Bayon,Rural à habitat dispersé,350,48.467,6.294,60.6,10.0,4.0,2.0,7.1,15.1,11.65,2.8,2514.0,10589.0
54466,Royaumeix,Rural à habitat dispersé,270,48.785,5.822,57.0,10.0,5.0,1.0,6.0,14.1,11.7,3.3,2725.0,11344.0
54467,Rozelieures,Rural à habitat dispersé,216,48.447,6.43,61.55,11.0,5.0,2.0,4.8,14.9,10.1,2.2,2735.5,10980.5
54468,Saffais,Rural à habitat dispersé,277,48.559,6.316,47.0,10.0,3.0,1.0,7.1,15.1,11.65,2.8,2514.0,10589.0
54469,Saint-Ail,Petites villes,289,49.17,6.002,64.7,10.0,4.0,2.0,6.0,14.4,10.2,3.3,2424.5,10055.5
54470,Saint-Baussant,Rural à habitat dispersé,227,48.892,5.797,59.7,11.0,4.0,1.0,4.4,16.2,10.1,2.8,2725.0,11344.0
54471,Saint-Boingt,Rural à habitat dispersé,320,48.419,6.43,72.9,10.0,5.0,2.0,4.8,14.9,10.1,2.2,2735.5,10980.5
54472,Saint-Clément,Bourgs ruraux,246,48.542,6.623,61.2,10.0,4.0,2.0,4.8,14.9,10.1,2.2,2735.5,10980.5
54473,Saint-Firmin,Rural à habitat dispersé,300,48.425,6.137,64.5,10.0,4.0,2.0,6.85,16.9,10.1,2.3,3371.0,12129.0
54474,Sainte-Geneviève,Rural à habitat dispersé,260,48.87,6.137,50.6,10.0,3.0,1.0,6.4,15.0,10.0,4.0,2832.0,11656.0
54475,Saint-Germain,Rural à habitat dispersé,330,48.423,6.344,64.95,8.5,4.0,2.5,7.1,15.1,11.65,2.35,2682.0,10758.5
54476,Saint-Jean-lès-Longuyon,Rural à habitat dispersé,345,49.456,5.489,66.4,11.0,5.0,2.0,6.4,14.15,9.9,3.2,NA,NA
54477,Saint-Julien-lès-Gorze,Rural à habitat dispersé,306,49.018,5.904,59.3,10.5,4.0,1.0,6.75,17.2,10.2,3.3,2725.0,11344.0
54478,Saint-Marcel,Rural à habitat dispersé,289,49.122,5.973,64.7,10.0,4.0,2.0,5.7,16.6,10.2,3.3,2424.5,10055.5
54479,Saint-Mard,Rural à habitat dispersé,277,48.51,6.299,47.0,10.0,3.0,1.0,7.1,15.1,11.65,2.8,2514.0,10589.0
54480,Saint-Martin,Rural à habitat dispersé,305,48.572,6.75,63.6,10.0,4.0,2.0,5.8,15.9,10.0,2.2,2825.5,11342.0
54481,Saint-Maurice-aux-Forges,Rural à habitat dispersé,305,48.506,6.851,63.6,10.0,4.0,2.0,5.8,15.9,10.0,2.2,2825.5,11342.0
54482,Saint-Max,Grands centres urbains,212,48.705,6.206,56.35,10.0,4.0,1.0,5.5,15.0,9.6,2.8,2514.0,10589.0
54483,Saint-Nicolas-de-Port,Centres urbains intermédiaires,248,48.622,6.296,56.4,10.5,4.0,2.0,7.1,15.1,11.65,2.8,2514.0,10589.0
54484,Sainte-Pôle,Rural à habitat dispersé,305,48.506,6.831,63.6,10.0,4.0,2.0,5.8,15.9,10.0,2.2,2825.5,11342.0
54485,Saint-Pancré,Rural à habitat dispersé,345,49.526,5.639,66.4,11.0,5.0,2.0,4.65,12.8,10.2,3.2,NA,NA
54486,Saint-Remimont,Rural à habitat dispersé,350,48.499,6.254,60.6,10.0,4.0,2.0,7.1,15.1,11.65,2.8,2514.0,10589.0
54487,Saint-Rémy-aux-Bois,Rural à habitat très dispersé,330,48.416,6.396,64.95,8.5,4.0,2.5,7.1,15.1,11.65,2.35,2682.0,10758.5
54488,Saint-Sauveur,Rural à habitat très dispersé,352,48.523,7.003,84.5,12.0,6.0,3.0,5.0,16.1,10.0,1.5,2269.0,9524.5
54489,Saint-Supplet,Rural à habitat dispersé,285,49.376,5.73,98.1,12.0,6.0,3.0,5.0,15.0,10.0,2.9,2073.0,8863.0
54490,Saizerais,Bourgs ruraux,213,48.792,6.041,54.05,10.0,4.0,2.0,5.1,14.0,9.4,3.3,2514.0,10589.0
54491,Sancy,Rural à habitat dispersé,337,49.352,5.928,74.65,11.0,5.0,3.0,5.8,14.8,10.2,3.3,2061.0,9651.0
54492,Sanzey,Rural à habitat dispersé,270,48.765,5.826,57.0,10.0,5.0,1.0,6.0,14.1,11.7,3.3,2725.0,11344.0
54493,Saulnes,Ceintures urbaines,285,49.529,5.826,98.1,12.0,6.0,3.0,5.8,14.8,10.2,3.2,2061.0,9651.0
54494,Saulxerotte,Rural à habitat dispersé,300,48.473,5.933,64.5,10.0,4.0,2.0,5.8,14.15,9.5,3.5,3371.0,12129.0
54495,Saulxures-lès-Nancy,Grands centres urbains,212,48.686,6.254,56.35,10.0,4.0,1.0,5.5,15.0,9.6,2.8,2514.0,10589.0
54496,Saulxures-lès-Vannes,Rural à habitat dispersé,256,48.519,5.8,71.4,11.0,5.0,2.0,6.9,22.6,9.5,3.5,2990.0,12098.0
54497,Saxon-Sion,Rural à habitat très dispersé,300,48.417,6.087,64.5,10.0,4.0,2.0,6.85,16.9,10.1,2.3,3371.0,12129.0
54498,Seichamps,Grands centres urbains,212,48.715,6.271,56.35,10.0,4.0,1.0,5.5,15.0,9.6,2.8,2514.0,10589.0
54499,Seicheprey,Rural à habitat dispersé,227,48.869,5.796,59.7,11.0,4.0,1.0,4.4,16.2,10.1,2.8,2725.0,11344.0
54500,Selaincourt,Rural à habitat dispersé,300,48.497,5.944,64.5,10.0,4.0,2.0,5.8,14.15,9.5,3.5,3371.0,12129.0
54501,Seranville,Rural à habitat dispersé,246,48.46,6.517,61.2,10.0,4.0,2.0,4.8,14.9,10.1,2.2,2735.5,10980.5
54502,Serres,Rural à habitat dispersé,216,48.691,6.454,61.55,11.0,5.0,2.0,5.8,15.6,10.0,1.7,3195.0,11925.0
54504,Serrouville,Rural à habitat dispersé,373,49.394,5.878,66.1,11.0,4.0,2.0,5.8,14.8,10.2,3.3,2061.0,9651.0
54505,Sexey-aux-Forges,Rural à habitat dispersé,285,48.635,6.023,41.15,9.0,3.0,1.0,5.8,14.15,9.5,3.5,2514.0,10589.0
54507,Sionviller,Rural à habitat dispersé,246,48.632,6.548,61.2,10.0,4.0,2.0,6.9,15.8,11.2,2.75,3195.0,11925.0
54508,Sivry,Rural à habitat dispersé,220,48.83,6.207,58.15,10.0,4.0,2.0,5.5,15.0,9.6,2.8,2514.0,10589.0
54509,Sommerviller,Ceintures urbaines,216,48.636,6.376,61.55,11.0,5.0,2.0,7.1,15.1,11.65,1.7,3195.0,11925.0
54510,Sornéville,Rural à habitat dispersé,255,48.741,6.416,52.5,10.0,4.0,1.0,5.8,15.6,10.0,1.7,3195.0,11925.0
54511,Sponville,Rural à habitat dispersé,208,49.074,5.832,56.1,11.5,4.0,1.0,5.7,16.6,10.2,3.3,2073.0,8863.0
54512,Tanconville,Rural à habitat très dispersé,285,48.605,6.94,73.4,11.0,5.0,2.0,5.0,16.0,10.0,1.5,2269.0,9524.5
54513,Tantonville,Bourgs ruraux,300,48.467,6.138,64.5,10.0,4.0,2.0,6.85,16.9,10.1,2.3,3371.0,12129.0
54514,Tellancourt,Rural à habitat dispersé,345,49.509,5.63,66.4,11.0,5.0,2.0,4.65,12.8,10.2,3.2,NA,NA
54515,Thélod,Rural à habitat dispersé,285,48.544,6.051,41.15,9.0,3.0,1.0,6.85,16.9,9.5,3.5,2514.0,10589.0
54516,They-sous-Vaudemont,Rural à habitat dispersé,300,48.404,6.053,64.5,10.0,4.0,2.0,6.85,16.9,10.1,2.3,3371.0,12129.0
54517,Thézey-Saint-Martin,Rural à habitat dispersé,220,48.903,6.303,58.15,10.0,4.0,2.0,6.4,15.0,10.0,4.0,2832.0,11656.0
54518,Thiaucourt-Regniéville,Bourgs ruraux,306,48.933,5.901,59.3,10.5,4.0,1.0,4.4,16.2,10.1,2.8,2725.0,11344.0
54519,Thiaville-sur-Meurthe,Rural à habitat dispersé,305,48.407,6.805,63.6,10.0,4.0,2.0,5.8,15.9,10.0,2.2,2825.5,11342.0
