code_insee_com,typologie_territoire,alti_med,latitude,longitude,RR_med,NBJRR1_med,NBJRR5_med,NBJRR10_med,Tmin_med,Tmax_med,Insolation_med,Rayonnement_med,Force_vent_med,Tens_vap_med
1247,Rural à habitat dispersé,1156,46.362,6.009,190.9,14.0,9.0,5.0,-0.35,6.35,3249.0,13397.0,2.0,9.5
1248,Bourgs ruraux,291,45.896,4.924,63.8,9.0,4.0,2.0,9.8,18.4,3216.0,12299.0,3.1,10.2
1249,Ceintures urbaines,328,45.844,4.941,64.75,8.0,4.0,2.0,9.8,18.4,3216.0,12299.0,3.1,10.2
1250,Ceintures urbaines,291,45.976,4.81,63.8,9.0,4.0,2.0,9.0,19.3,2314.0,NA,1.8,10.4
1252,Rural à habitat dispersé,195,46.145,4.82,54.9,8.0,3.0,2.0,7.1,16.4,3059.0,12079.0,1.8,10.35
1254,Bourgs ruraux,260,46.169,5.28,78.8,10.0,5.0,3.0,7.0,16.8,2322.0,9348.0,1.7,10.6
1255,Rural à habitat dispersé,281,45.799,5.464,89.05,8.5,5.0,3.0,7.9,17.7,3314.0,13004.0,1.1,10.75
1257,Rural à habitat dispersé,530,46.173,5.79,138.0,12.0,8.0,5.0,5.0,12.2,3166.5,12409.5,1.1,11.5
1258,Bourgs ruraux,195,46.096,4.804,54.9,8.0,3.0,2.0,7.0,17.9,2314.0,12079.0,1.8,10.4
1259,Rural à habitat dispersé,201,46.219,5.112,69.5,11.0,4.0,2.0,5.9,16.3,2322.0,9348.0,0.8,11.2
1260,Rural à habitat très dispersé,182,45.929,5.071,73.1,9.5,4.0,2.5,6.8,18.0,2946.0,11810.0,3.2,10.4
1261,Bourgs ruraux,291,45.962,4.946,63.8,9.0,4.0,2.0,7.05,17.1,3216.0,12299.0,3.1,10.4
1262,Centres urbains intermédiaires,182,45.891,5.02,73.1,9.5,4.0,2.5,6.8,18.0,2946.0,11810.0,3.2,10.4
1263,Ceintures urbaines,195,46.085,4.761,54.9,8.0,3.0,2.0,7.0,17.9,2314.0,NA,1.8,10.4
1264,Bourgs ruraux,201,46.187,5.117,69.5,11.0,4.0,2.0,5.9,16.3,2322.0,9348.0,0.8,11.2
1265,Petites villes,495,46.18,5.595,116.9,10.0,7.0,4.0,9.4,21.4,2290.5,9134.5,1.2,11.5
1266,Bourgs ruraux,189,46.325,5.113,76.0,10.0,5.0,2.0,7.4,17.8,2322.0,9348.0,0.8,11.2
1267,Rural à habitat dispersé,450,46.183,5.514,116.0,11.0,7.0,4.0,6.1,15.6,2290.5,9134.5,1.2,9.3
1268,Rural à habitat très dispersé,277,45.642,5.66,89.8,9.0,5.0,3.0,6.2,18.9,2483.0,11696.0,1.8,10.3
1269,Bourgs ruraux,495,46.154,5.614,116.9,10.0,7.0,4.0,9.4,21.4,2290.5,9134.5,1.2,11.5
1272,Bourgs ruraux,266,46.157,5.009,58.6,9.0,4.0,2.0,7.05,17.1,2322.0,9348.0,0.8,11.2
1273,Rural à habitat dispersé,291,46.091,5.374,94.55,10.0,6.0,3.0,6.1,15.6,2934.0,11543.5,2.5,9.3
1274,Bourgs ruraux,530,46.134,5.637,138.0,12.0,8.0,5.0,9.4,21.4,2290.5,9134.5,1.2,11.5
1275,Ceintures urbaines,328,45.818,4.931,64.75,8.0,4.0,2.0,9.8,18.4,3216.0,12299.0,3.1,10.2
1276,Bourgs ruraux,182,45.822,5.06,73.1,9.5,4.0,2.5,6.8,18.0,2946.0,11810.0,3.2,10.4
1277,Rural à habitat très dispersé,296,46.0,5.458,104.8,10.0,6.0,4.0,6.6,17.6,2934.0,11543.5,1.1,10.75
1279,Rural à habitat dispersé,296,45.965,5.472,104.8,10.0,6.0,4.0,6.6,17.6,2934.0,11543.5,1.1,10.75
1280,Rural à habitat dispersé,944,45.834,5.54,131.6,11.0,7.0,5.0,6.8,18.8,3314.0,13004.0,2.4,8.75
1281,Ceintures urbaines,507,46.278,6.094,71.85,9.0,5.0,3.0,6.3,16.0,3249.0,13397.0,2.0,9.5
1282,Rural à habitat dispersé,615,46.068,5.557,123.1,11.0,7.0,4.0,6.1,15.6,3314.0,13004.0,1.1,9.3
1283,Centres urbains intermédiaires,535,46.26,5.653,115.5,12.0,7.0,4.0,4.8,15.2,2290.5,9134.5,1.2,10.6
1284,Rural à habitat dispersé,200,46.387,4.918,71.3,9.0,4.0,2.0,7.4,16.9,3059.0,12079.0,2.6,10.4
1285,Ceintures urbaines,291,45.918,4.828,63.8,9.0,4.0,2.0,9.0,19.3,2314.0,12299.0,1.8,10.5
1286,Rural à habitat dispersé,277,45.744,5.738,89.8,9.0,5.0,3.0,7.3,17.5,2962.0,11706.5,1.8,10.3
1288,Bourgs ruraux,700,46.191,5.92,140.5,11.0,7.0,5.0,6.3,13.95,3173.0,12220.0,1.6,9.2
1289,Ceintures urbaines,240,46.171,5.218,80.7,10.0,5.0,3.0,7.0,16.8,2322.0,9348.0,1.7,10.6
1290,Rural à habitat dispersé,182,45.88,5.18,73.1,9.5,4.0,2.5,6.8,18.0,2934.0,11543.5,2.5,10.4
1291,Rural à habitat dispersé,200,46.246,4.975,71.3,9.0,4.0,2.0,5.9,16.3,2322.0,9348.0,0.8,11.2
1293,Rural à habitat dispersé,450,46.15,5.506,116.0,11.0,7.0,4.0,6.1,15.6,2290.5,9134.5,1.2,9.3
1294,Rural à habitat dispersé,277,45.676,5.679,89.8,9.0,5.0,3.0,7.3,17.5,2483.0,11696.0,1.8,10.3
1295,Rural à habitat dispersé,195,46.123,4.822,54.9,8.0,3.0,2.0,7.1,16.4,3059.0,12079.0,1.8,10.35
1296,Rural à habitat dispersé,210,46.386,5.274,86.85,10.0,5.0,3.0,7.8,17.35,3121.5,11329.0,2.1,10.7
1297,Rural à habitat dispersé,182,45.893,5.089,73.1,9.5,4.0,2.5,6.8,18.0,2946.0,11810.0,3.2,10.4
1298,Rural à habitat dispersé,530,46.188,5.718,138.0,12.0,8.0,5.0,4.1,15.0,2290.5,9134.5,1.2,11.5
1299,Rural à habitat dispersé,280,46.023,5.089,65.3,9.0,4.0,2.0,7.05,17.1,2322.0,9348.0,0.8,10.4
1301,Bourgs ruraux,201,46.246,5.138,69.5,11.0,4.0,2.0,5.9,16.3,2322.0,9348.0,0.8,11.2
1302,Rural à habitat dispersé,277,45.796,5.748,89.8,9.0,5.0,3.0,7.3,17.5,3314.0,13004.0,1.8,10.3
1303,Bourgs ruraux,291,46.09,5.417,94.55,10.0,6.0,3.0,6.1,15.6,2934.0,11543.5,2.5,9.3
1304,Bourgs ruraux,291,46.054,5.347,94.55,10.0,6.0,3.0,6.3,16.6,2934.0,11543.5,2.5,10.15
1305,Bourgs ruraux,200,46.442,4.929,71.3,9.0,4.0,2.0,7.4,16.9,3059.0,12079.0,2.6,10.4
1306,Bourgs ruraux,219,46.264,4.882,62.3,9.0,4.0,2.0,7.0,16.3,3059.0,12079.0,2.6,10.1
1307,Petites villes,495,46.156,5.576,116.9,10.0,7.0,4.0,9.4,21.4,2290.5,9134.5,1.2,9.3
1308,Bourgs ruraux,605,46.145,5.951,115.6,12.0,7.0,4.0,6.3,13.95,3166.5,12409.5,1.6,9.2
1309,Rural à habitat très dispersé,361,46.322,5.423,100.6,11.0,6.0,3.0,5.4,16.2,3121.5,11329.0,1.7,10.2
1310,Rural à habitat dispersé,277,45.681,5.644,89.8,9.0,5.0,3.0,7.3,17.5,2483.0,11696.0,1.8,10.3
1311,Rural à habitat très dispersé,878,45.876,5.565,105.7,10.0,6.0,4.0,4.7,14.2,3314.0,13004.0,2.4,8.75
1313,Ceintures urbaines,507,46.258,6.072,71.85,9.0,5.0,3.0,6.3,16.0,3249.0,13397.0,2.0,9.5
1314,Rural à habitat dispersé,250,46.02,5.285,86.85,10.0,5.0,3.0,6.3,16.6,2934.0,11543.5,2.5,10.15
1317,Rural à habitat dispersé,260,46.191,5.356,78.8,10.0,5.0,3.0,7.0,16.8,3121.5,11329.0,1.7,10.6
1318,Rural à habitat dispersé,291,45.967,4.863,63.8,9.0,4.0,2.0,9.0,19.3,2314.0,12299.0,1.8,10.4
1319,Rural à habitat dispersé,243,46.084,4.942,66.0,10.0,4.0,2.0,7.05,17.1,2322.0,9348.0,0.8,10.35
1320,Bourgs ruraux,200,46.308,4.875,71.3,9.0,4.0,2.0,7.0,16.3,3059.0,12079.0,2.6,10.1
1321,Rural à habitat dispersé,265,46.162,5.335,84.5,10.0,5.0,3.0,7.0,16.8,2934.0,11543.5,1.7,10.6
1322,Ceintures urbaines,291,45.937,4.828,63.8,9.0,4.0,2.0,9.0,19.3,2314.0,12299.0,1.8,10.5
1323,Bourgs ruraux,200,46.429,4.913,71.3,9.0,4.0,2.0,7.4,16.9,3059.0,12079.0,2.6,10.4
1325,Bourgs ruraux,280,45.952,5.169,65.3,9.0,4.0,2.0,6.8,18.0,2934.0,11543.5,2.5,10.4
1328,Rural à habitat dispersé,266,46.124,5.022,58.6,9.0,4.0,2.0,7.05,17.1,2322.0,9348.0,0.8,11.2
1329,Rural à habitat dispersé,284,45.836,5.599,101.95,10.0,6.0,3.0,4.7,14.2,3314.0,13004.0,2.4,8.75
1330,Rural à habitat dispersé,805,46.004,5.653,120.45,11.0,7.0,4.0,4.7,14.2,3314.0,13004.0,2.4,8.75
1331,Rural à habitat dispersé,315,46.098,5.456,107.2,10.0,6.0,4.0,6.1,15.6,2934.0,11543.5,1.1,9.3
1332,Bourgs ruraux,200,46.298,4.914,71.3,9.0,4.0,2.0,7.0,16.3,3059.0,12079.0,2.6,10.1
1333,Bourgs ruraux,291,45.927,4.954,63.8,9.0,4.0,2.0,7.05,17.1,3216.0,12299.0,3.1,10.4
1334,Rural à habitat dispersé,243,46.214,4.913,66.0,10.0,4.0,2.0,7.0,16.3,3059.0,12079.0,2.6,10.1
1335,Rural à habitat dispersé,266,46.113,5.08,58.6,9.0,4.0,2.0,7.05,17.1,2322.0,9348.0,0.8,11.2
1336,Rural à habitat dispersé,201,46.149,5.142,69.5,11.0,4.0,2.0,5.9,16.3,2322.0,9348.0,0.8,11.2
1337,Rural à habitat dispersé,208,46.452,4.953,58.5,7.0,4.0,2.0,7.4,16.9,3059.0,12079.0,2.6,10.4
1338,Rural à habitat dispersé,242,45.689,5.584,77.45,7.0,4.0,2.5,8.65,18.45,3314.0,13004.0,1.8,10.3
1339,Ceintures urbaines,305,45.949,4.743,54.3,8.0,4.0,2.0,9.0,19.3,2314.0,NA,1.1,10.5
1342,Rural à habitat dispersé,182,45.896,5.049,73.1,9.5,4.0,2.5,6.8,18.0,2946.0,11810.0,3.2,10.4
1343,Rural à habitat dispersé,200,46.275,4.968,71.3,9.0,4.0,2.0,5.9,16.3,2322.0,9348.0,0.8,11.2
1344,Centres urbains intermédiaires,240,46.211,5.185,80.7,10.0,5.0,3.0,5.9,16.3,2322.0,9348.0,0.8,11.2
1345,Ceintures urbaines,250,45.949,5.324,86.85,10.0,5.0,3.0,6.3,16.6,2934.0,11543.5,2.5,10.15
1346,Rural à habitat dispersé,200,46.307,5.058,73.2,10.0,5.0,2.0,5.9,16.3,2322.0,9348.0,0.8,11.2
1347,Ceintures urbaines,305,45.956,4.778,54.3,8.0,4.0,2.0,9.0,19.3,2314.0,NA,1.8,10.5
1348,Bourgs ruraux,194,46.184,4.816,54.0,8.0,4.0,2.0,7.1,16.4,3059.0,12079.0,2.6,10.35
1349,Rural à habitat dispersé,182,45.932,5.152,73.1,9.5,4.0,2.5,6.8,18.0,2934.0,11543.5,2.5,10.4
1350,Rural à habitat dispersé,243,46.275,5.284,84.15,11.0,5.0,3.0,7.0,16.8,2322.0,9348.0,1.7,10.6
1351,Bourgs ruraux,243,46.147,4.867,66.0,10.0,4.0,2.0,7.1,16.4,3059.0,12079.0,2.6,10.35
1352,Rural à habitat dispersé,208,46.403,5.006,58.5,7.0,4.0,2.0,7.4,17.8,2322.0,9348.0,0.8,11.2
1353,Ceintures urbaines,400,45.967,4.795,60.5,7.0,3.0,2.0,9.0,19.3,2314.0,NA,1.8,10.5
1354,Centres urbains intermédiaires,605,46.254,6.036,115.6,12.0,7.0,4.0,6.3,13.95,3249.0,13397.0,1.6,9.2
1355,Rural à habitat dispersé,200,46.282,5.013,73.2,10.0,5.0,2.0,5.9,16.3,2322.0,9348.0,0.8,11.2
1356,Rural à habitat dispersé,266,46.104,5.03,58.6,9.0,4.0,2.0,7.05,17.1,2322.0,9348.0,0.8,11.2
1357,Rural à habitat dispersé,530,46.182,5.747,138.0,12.0,8.0,5.0,4.1,15.0,3166.5,12409.5,1.1,11.5
1358,Rural à habitat dispersé,284,45.771,5.618,101.95,10.0,6.0,3.0,7.3,17.5,3314.0,13004.0,1.8,10.3
1359,Rural à habitat dispersé,266,46.08,5.061,58.6,9.0,4.0,2.0,7.05,17.1,2322.0,9348.0,0.8,11.2
1360,Ceintures urbaines,605,46.218,5.942,115.6,12.0,7.0,4.0,6.3,13.95,3173.0,12220.0,1.6,9.2
1361,Bourgs ruraux,182,45.84,5.212,73.1,9.5,4.0,2.5,6.8,18.0,2946.0,11810.0,3.2,10.4
1362,Rural à habitat dispersé,291,45.96,4.899,63.8,9.0,4.0,2.0,9.0,19.3,3216.0,12299.0,1.8,10.5
1363,Bourgs ruraux,291,46.029,5.382,94.55,10.0,6.0,3.0,6.3,16.6,2934.0,11543.5,2.5,10.15
1364,Rural à habitat très dispersé,208,46.397,5.063,58.5,7.0,4.0,2.0,7.4,17.8,2322.0,9348.0,0.8,11.2
1365,Rural à habitat dispersé,200,46.268,4.922,71.3,9.0,4.0,2.0,7.0,16.3,3059.0,12079.0,2.6,10.1
1366,Bourgs ruraux,200,45.882,5.284,82.0,8.0,5.0,3.0,6.3,16.6,2934.0,11543.5,2.5,10.15
1367,Rural à habitat dispersé,189,46.4,5.104,76.0,10.0,5.0,2.0,7.4,17.8,2322.0,9348.0,0.8,11.2
1368,Rural à habitat dispersé,243,46.202,4.959,66.0,10.0,4.0,2.0,5.9,16.3,2322.0,9348.0,0.8,11.2
1369,Bourgs ruraux,260,46.193,5.285,78.8,10.0,5.0,3.0,7.0,16.8,2322.0,9348.0,1.7,10.6
1370,Centres urbains intermédiaires,219,46.305,4.84,62.3,9.0,4.0,2.0,7.0,16.3,3059.0,12079.0,2.6,10.1
1371,Bourgs ruraux,280,45.949,4.99,65.3,9.0,4.0,2.0,7.05,17.1,3216.0,12299.0,3.1,10.4
1372,Rural à habitat dispersé,284,45.848,5.679,101.95,10.0,6.0,3.0,7.3,17.5,3314.0,13004.0,1.8,10.3
1373,Bourgs ruraux,495,46.136,5.571,116.9,10.0,7.0,4.0,9.4,21.4,2290.5,9134.5,1.2,9.3
1374,Rural à habitat dispersé,265,46.106,5.326,84.5,10.0,5.0,3.0,7.0,16.8,2934.0,11543.5,1.7,10.6
1375,Rural à habitat dispersé,201,46.291,5.123,69.5,11.0,4.0,2.0,5.9,16.3,2322.0,9348.0,0.8,11.2
1376,Centres urbains intermédiaires,328,45.834,4.977,64.75,8.0,4.0,2.0,7.5,16.9,3216.0,12299.0,3.1,10.2
1378,Bourgs ruraux,182,45.82,5.17,73.1,9.5,4.0,2.5,6.8,18.0,2946.0,11810.0,3.2,10.4
1379,Rural à habitat dispersé,250,45.953,5.271,86.85,10.0,5.0,3.0,6.3,16.6,2934.0,11543.5,2.5,10.15
1380,Rural à habitat très dispersé,220,46.453,5.176,74.85,10.0,5.0,2.0,7.4,17.8,2322.0,9348.0,2.1,10.7
1381,Rural à habitat dispersé,280,46.053,5.142,65.3,9.0,4.0,2.0,7.05,17.1,2322.0,9348.0,0.8,11.2
1382,Rural à habitat dispersé,266,46.014,4.936,58.6,9.0,4.0,2.0,7.05,17.1,2322.0,9348.0,1.8,10.4
1383,Bourgs ruraux,280,46.096,5.128,65.3,9.0,4.0,2.0,7.05,17.1,2322.0,9348.0,0.8,11.2
1384,Bourgs ruraux,296,45.95,5.44,104.8,10.0,6.0,4.0,6.6,17.6,2934.0,11543.5,1.1,10.75
1385,Bourgs ruraux,240,46.185,5.168,80.7,10.0,5.0,3.0,5.9,16.3,2322.0,9348.0,0.8,11.2
1386,Petites villes,200,45.886,5.376,82.0,8.0,5.0,3.0,6.3,16.6,2934.0,11543.5,2.5,10.15
1387,Rural à habitat dispersé,200,46.321,5.042,73.2,10.0,5.0,2.0,7.4,17.8,2322.0,9348.0,0.8,11.2
1388,Bourgs ruraux,220,46.461,5.067,74.85,10.0,5.0,2.0,7.4,17.8,2322.0,9348.0,2.1,10.7
1389,Bourgs ruraux,243,46.062,4.902,66.0,10.0,4.0,2.0,7.05,17.1,3059.0,12079.0,1.8,10.4
1390,Rural à habitat dispersé,200,45.822,5.27,82.0,8.0,5.0,3.0,6.8,18.0,2934.0,11543.5,2.5,10.4
1391,Rural à habitat très dispersé,243,46.364,5.347,84.15,11.0,5.0,3.0,5.4,16.2,3121.5,11329.0,1.7,10.2
1392,Rural à habitat dispersé,430,46.265,5.586,115.65,12.0,7.0,4.0,4.8,15.2,2290.5,9134.5,1.2,10.6
1393,Rural à habitat dispersé,266,46.066,4.983,58.6,9.0,4.0,2.0,7.05,17.1,2322.0,9348.0,0.8,11.2
1396,Rural à habitat dispersé,200,45.865,5.404,82.0,8.0,5.0,3.0,7.9,17.7,2934.0,11543.5,1.1,10.75
1397,Ceintures urbaines,507,46.313,6.11,71.85,9.0,5.0,3.0,6.3,16.0,3249.0,13397.0,2.0,9.5
1398,Bourgs ruraux,291,45.997,4.858,63.8,9.0,4.0,2.0,9.0,19.3,2314.0,NA,1.8,10.4
1399,Ceintures urbaines,507,46.294,6.073,71.85,9.0,5.0,3.0,6.3,16.0,3249.0,13397.0,2.0,9.5
1400,Rural à habitat très dispersé,281,45.798,5.498,89.05,8.5,5.0,3.0,6.8,18.8,3314.0,13004.0,1.1,10.75
1401,Ceintures urbaines,605,46.263,5.989,115.6,12.0,7.0,4.0,6.3,13.95,3249.0,13397.0,1.6,9.2
1402,Rural à habitat dispersé,208,46.498,4.979,58.5,7.0,4.0,2.0,7.4,16.9,3059.0,12079.0,2.6,10.8
1403,Bourgs ruraux,281,45.813,5.441,89.05,8.5,5.0,3.0,7.9,17.7,2934.0,11543.5,1.1,10.75
1404,Rural à habitat très dispersé,596,46.147,5.45,115.2,11.0,7.0,5.0,6.1,15.6,2934.0,11543.5,1.7,9.3
1405,Bourgs ruraux,240,46.139,5.179,80.7,10.0,5.0,3.0,5.9,16.3,2322.0,9348.0,0.8,11.2
1406,Rural à habitat très dispersé,208,46.435,5.056,58.5,7.0,4.0,2.0,7.4,17.8,2322.0,9348.0,0.8,11.2
1407,Bourgs ruraux,285,45.948,5.826,95.0,10.0,5.0,3.0,7.5,16.7,3166.5,12409.5,2.1,9.9
1408,Rural à habitat dispersé,400,46.234,5.422,139.0,13.0,8.0,5.0,7.0,16.8,3121.5,11329.0,1.7,10.6
1410,Rural à habitat dispersé,450,46.223,5.506,116.0,11.0,7.0,4.0,9.4,21.4,2290.5,9134.5,1.2,9.3
1411,Rural à habitat dispersé,944,45.878,5.431,131.6,11.0,7.0,5.0,6.6,17.6,2934.0,11543.5,1.1,10.75
1412,Rural à habitat dispersé,243,46.174,4.958,66.0,10.0,4.0,2.0,5.9,16.3,2322.0,9348.0,0.8,11.2
1415,Rural à habitat dispersé,603,45.864,5.721,105.7,10.0,6.0,4.0,7.3,17.5,3314.0,13004.0,1.8,10.3
1416,Bourgs ruraux,296,45.923,5.514,104.8,10.0,6.0,4.0,6.6,17.6,3314.0,13004.0,1.1,10.75
1418,Bourgs ruraux,182,45.817,5.018,73.1,9.5,4.0,2.5,6.8,18.0,2946.0,11810.0,3.2,10.4
1419,Ceintures urbaines,605,46.244,5.965,115.6,12.0,7.0,4.0,6.3,13.95,3249.0,13397.0,1.6,9.2
1420,Bourgs ruraux,194,46.17,4.794,54.0,8.0,4.0,2.0,7.1,16.4,3059.0,12079.0,2.6,10.35
1421,Rural à habitat dispersé,200,45.921,5.404,82.0,8.0,5.0,3.0,6.6,17.6,2934.0,11543.5,1.1,10.75
1422,Bourgs ruraux,265,46.138,5.304,84.5,10.0,5.0,3.0,7.0,16.8,2934.0,11543.5,1.7,10.6
1423,Ceintures urbaines,291,45.96,4.829,63.8,9.0,4.0,2.0,9.0,19.3,2314.0,NA,1.8,10.5
1424,Bourgs ruraux,328,45.875,4.964,64.75,8.0,4.0,2.0,6.8,18.0,3216.0,12299.0,3.1,10.4
1425,Rural à habitat dispersé,265,46.097,5.261,84.5,10.0,5.0,3.0,7.0,16.8,2934.0,11543.5,1.7,10.6
1426,Rural à habitat dispersé,243,46.28,5.361,84.15,11.0,5.0,3.0,7.0,16.8,3121.5,11329.0,1.7,10.6
1427,Ceintures urbaines,400,45.941,4.771,60.5,7.0,3.0,2.0,9.0,19.3,2314.0,NA,1.1,10.5
1428,Rural à habitat dispersé,243,46.115,4.866,66.0,10.0,4.0,2.0,7.1,16.4,3059.0,12079.0,1.8,10.35
1429,Rural à habitat dispersé,201,46.218,5.082,69.5,11.0,4.0,2.0,5.9,16.3,2322.0,9348.0,0.8,11.2
1430,Rural à habitat dispersé,250,46.043,5.295,86.85,10.0,5.0,3.0,6.3,16.6,2934.0,11543.5,2.5,10.15
1431,Ceintures urbaines,200,45.92,5.364,82.0,8.0,5.0,3.0,6.3,16.6,2934.0,11543.5,2.5,10.15
1432,Rural à habitat dispersé,243,46.346,5.348,84.15,11.0,5.0,3.0,5.4,16.2,3121.5,11329.0,1.7,10.2
1433,Rural à habitat dispersé,220,46.485,5.106,74.85,10.0,5.0,2.0,7.4,17.8,2322.0,9348.0,2.1,10.7
1434,Rural à habitat dispersé,280,45.985,5.112,65.3,9.0,4.0,2.0,7.05,17.1,2934.0,11543.5,2.5,10.4
1435,Ceintures urbaines,507,46.3,6.101,71.85,9.0,5.0,3.0,6.3,16.0,3249.0,13397.0,2.0,9.5
1436,Ceintures urbaines,507,46.361,6.085,71.85,9.0,5.0,3.0,6.3,16.0,3249.0,13397.0,2.0,9.5
1437,Rural à habitat très dispersé,220,46.474,5.026,74.85,10.0,5.0,2.0,7.4,17.8,2322.0,9348.0,2.1,10.8
1439,Rural à habitat dispersé,219,46.359,4.863,62.3,9.0,4.0,2.0,7.0,16.3,3059.0,12079.0,2.6,10.1
1441,Rural à habitat dispersé,615,46.085,5.549,123.1,11.0,7.0,4.0,6.1,15.6,3314.0,13004.0,1.1,9.3
1443,Bourgs ruraux,280,45.993,5.045,65.3,9.0,4.0,2.0,7.05,17.1,2322.0,9348.0,0.8,10.4
1444,Rural à habitat dispersé,944,45.849,5.447,131.6,11.0,7.0,5.0,7.9,17.7,2934.0,11543.5,1.1,10.75
1445,Rural à habitat dispersé,243,46.346,5.31,84.15,11.0,5.0,3.0,7.0,16.8,3121.5,11329.0,1.7,10.6
1446,Bourgs ruraux,243,46.032,4.852,66.0,10.0,4.0,2.0,9.0,19.3,2314.0,NA,1.8,10.4
1447,Rural à habitat dispersé,400,46.193,5.395,139.0,13.0,8.0,5.0,7.0,16.8,3121.5,11329.0,1.7,10.6
1448,Rural à habitat dispersé,350,46.095,5.757,90.35,10.0,5.0,3.0,5.5,17.1,3166.5,12409.5,1.1,9.8
1449,Bourgs ruraux,250,46.01,5.252,86.85,10.0,5.0,3.0,6.3,16.6,2934.0,11543.5,2.5,10.15
1450,Ceintures urbaines,250,45.932,5.23,86.85,10.0,5.0,3.0,6.3,16.6,2934.0,11543.5,2.5,10.15
1451,Bourgs ruraux,240,46.251,5.223,80.7,10.0,5.0,3.0,7.0,16.8,2322.0,9348.0,1.7,10.6
1452,Rural à habitat dispersé,284,45.846,5.64,101.95,10.0,6.0,3.0,4.7,14.2,3314.0,13004.0,2.4,8.75
1453,Rural à habitat dispersé,603,45.906,5.737,105.7,10.0,6.0,4.0,4.7,14.2,3314.0,13004.0,2.4,8.75
1454,Bourgs ruraux,277,45.727,5.713,89.8,9.0,5.0,3.0,7.3,17.5,2483.0,11696.0,1.8,10.3
1456,Rural à habitat dispersé,277,45.813,5.725,89.8,9.0,5.0,3.0,7.3,17.5,3314.0,13004.0,1.8,10.3
1457,Bourgs ruraux,200,46.217,4.997,73.2,10.0,5.0,2.0,5.9,16.3,2322.0,9348.0,0.8,11.2
2001,Ceintures urbaines,59,49.599,3.177,54.2,10.0,4.0,1.0,6.9,15.5,2542.5,10378.0,3.3,10.6
2002,Rural à habitat dispersé,59,49.694,3.397,54.0,10.0,4.0,1.0,6.25,15.9,2542.5,10378.0,3.3,10.6
2003,Bourgs ruraux,52,49.347,3.418,43.6,9.0,3.0,1.0,6.6,15.9,2779.0,11926.5,2.6,10.5
2004,Rural à habitat dispersé,130,49.717,3.96,65.8,11.0,4.0,2.0,6.7,14.3,2515.5,9779.5,3.8,10.3
2005,Rural à habitat dispersé,135,49.394,3.968,45.0,9.0,3.0,1.0,7.5,15.4,2616.0,10700.0,3.5,9.9
2006,Rural à habitat dispersé,135,49.93,3.511,60.15,10.0,4.0,2.0,4.5,14.9,2542.5,10378.0,4.1,10.1
2007,Rural à habitat dispersé,130,49.485,3.819,53.4,10.0,4.0,1.0,8.8,20.8,2738.0,10322.0,3.3,10.6
2008,Rural à habitat dispersé,162,49.438,3.512,61.4,10.0,4.0,2.0,6.6,15.9,2779.0,11926.5,2.6,10.5
2009,Bourgs ruraux,100,49.767,3.366,58.5,9.0,4.0,1.0,6.25,15.9,2542.5,10378.0,4.1,10.1
2010,Rural à habitat dispersé,100,49.462,3.454,60.25,10.0,4.0,1.0,6.6,15.9,2779.0,11926.5,2.6,10.5
2011,Bourgs ruraux,70,49.376,3.183,49.75,10.5,4.0,1.0,7.45,17.0,2806.0,10111.0,3.6,10.5
2012,Rural à habitat dispersé,52,49.322,3.404,43.6,9.0,3.0,1.0,6.5,15.5,2779.0,11926.5,2.6,10.5
2013,Rural à habitat dispersé,90,49.499,3.923,58.85,10.0,4.0,1.0,5.9,15.6,2738.0,10322.0,3.3,10.6
2014,Bourgs ruraux,59,49.611,3.303,54.0,10.0,4.0,1.0,6.25,15.9,2542.5,10378.0,3.3,10.6
2015,Rural à habitat dispersé,146,49.219,3.208,54.2,10.0,4.0,1.0,6.7,15.4,2806.0,10111.0,3.6,10.5
2016,Rural à habitat dispersé,59,49.641,3.37,54.0,10.0,4.0,1.0,6.25,15.9,2542.5,10378.0,3.3,10.6
2017,Rural à habitat dispersé,59,49.694,3.428,54.0,10.0,4.0,1.0,6.25,15.9,2542.5,10378.0,3.4,10.4
2018,Bourgs ruraux,100,49.504,3.431,60.25,10.0,4.0,1.0,6.6,15.9,2779.0,11926.5,2.6,10.5
2019,Rural à habitat dispersé,75,49.721,3.176,53.5,10.0,4.0,1.0,13.8,28.7,2542.5,10378.0,3.3,10.6
2020,Rural à habitat dispersé,177,49.882,4.224,75.7,12.0,5.0,2.0,6.2,14.8,1366.0,7489.0,1.7,9.6
2021,Rural à habitat dispersé,130,49.744,4.119,65.8,11.0,4.0,2.0,5.25,12.15,2738.0,10322.0,3.3,9.6
2022,Rural à habitat dispersé,104,49.255,3.478,56.35,10.0,4.0,1.0,6.6,15.9,2779.0,11926.5,2.6,10.5
2023,Rural à habitat dispersé,215,49.173,3.388,58.85,10.0,4.0,1.0,6.5,15.5,2806.0,10111.0,3.6,10.4
2024,Rural à habitat très dispersé,95,49.499,3.765,56.3,10.0,4.0,1.0,6.8,18.25,2738.0,10322.0,3.4,10.4
2025,Rural à habitat dispersé,75,49.762,3.197,53.5,10.0,4.0,1.0,13.8,28.7,2542.5,10378.0,4.1,10.1
2027,Rural à habitat dispersé,70,49.68,3.555,56.75,10.0,4.0,1.0,6.4,15.5,2779.0,11926.5,3.4,10.4
2028,Bourgs ruraux,78,49.576,3.69,50.8,9.0,3.0,1.0,6.4,15.5,2779.0,11926.5,3.4,10.4
